url_original,descricao_galeria
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B12700%5D%7B88%7Dtabela_7.jpg,"Tabela 7. Recomendação de dose de K2O a ser adicionado para a cultura da cebola (CQFS - RS/SC, 2016). null"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B12701%5D%7B369%7Dfigura_14.jpg,"Figura 14. À esquerda plantas com solução nutritiva completa e à direita plantas em solução nutritiva na ausência de Ca, apresentando deficiência com necrose das folhas mais novas. null"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B12702%5D%7B350%7Dfigura_15.jpg,Figura 15. À esquerda plantas com solução nutritiva completa e à direita plantas em solução nutritiva na ausência de Mg. null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B12703%5D%7B504%7Dfigura_16.jpg,"Figura 16. Na primeira foto à esquerda, vaso com plantas apresentando nutrição adequada de S; à direita, vaso com plantas apresentando deficiência de S, com clorose das folhas mais novas. Na segunda foto, visão de plantas em lavoura com deficiência de enxofre e progressão dos sintomas da esquerda para a direita. null"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B12704%5D%7B388%7Dfigura_17.jpg,"Figura 17. Na primeira foto à esquerda plantas sadias e ao lado plantas (direita) com deficiência de Mn; na segunda foto, visão geral de lavoura com manchas apresentando deficiência de Mn. Foto: Paulo Antônio de Souza Gonçalves e Leandro Delalibera Geremias"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B12705%5D%7B122%7Dfigura_18.jpg,Figura 18. À esquerda plantas sadias (solução nutritiva completa) e ao lado plantas com deficiência de Zn (solução nutritiva sem Zn). null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B12706%5D%7B512%7Dfigura_19.jpg,Figura 19. À esquerda planta com sintomas de deficiência de B e ao lado (direita) lavoura com perda de stand pela ocorrência de deficiência de B logo após o transplante. null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B12717%5D%7B243%7Dfigura.jpg,Procedimento entre a amostragem e a recomendação da adubação. null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B12721%5D%7B60%7Dtabela_1.jpg,"Tabela 1. Extração, exportação e faixa adequada de nutrientes em tecido foliar de cebola. null"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B12727%5D%7B110%7Dfigura_1.jpg,"Figura 1. Acúmulo de massa seca (A) e taxa de crescimento absoluto (B) na planta toda (), parte aérea (○) e bulbos (▼) de cebola da cv. Bola Precoce cultivada em sistema de transplante. Fonte: KURTZ et al. (2016)."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B12975%5D%7B255%7Dalmeirao-roxo-salada.jpg,Salada mista. Foto: Altamiro M. Matos
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B12977%5D%7B265%7Dfile_de_peixe_com_aroeira.jpg,filé de peixe ao molho de pimenta rosa (aroeira). Foto: http://arquivos.ifsc.edu.br/comunicacao
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B12983%5D%7B138%7Dsuco_verde_de_azedinha.jpg,Suco verde de azedinha. Aires Mariga/Epagri
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B12985%5D%7B7%7Dta1.gif,Principais características dos cultivares de banana Foto: Arquivo Epagri
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B12985%5D%7B441%7Dta2.png,Principais características dos cultivares de banana Foto: Arquivo Epagri
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B12985%5D%7B246%7Dta3.png,Peso médio dos cachos de banana em Itajaí e Urussanga Foto: Arquivo Epagri
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B12985%5D%7B341%7Dta4.png,Suscetibilidade de cultivares de bananeira às principais pragas e doenças da cultura(1) Foto: Arquivo Epagri
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B12985%5D%7B86%7Dta5.png,Resistência de cultivares a intempéries climáticas(1) Foto: Arquivo Epagri
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B12985%5D%7B335%7Dta6.png,". Recomendações para ponto de colheita, temperatura de climatização e ponto de maturação para consumo e principais mercados de cultivares de bananeira Foto: Arquivo Epagri"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B12989%5D%7B307%7Dtabela_cebola_1.jpg,"Tabela 1. Ciclo, cor e forma dos principais cultivares de cebola recomendados para o estado de Santa Catarinanull"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B12989%5D%7B118%7Dtabela_cebola_2.jpg,"Tabela 2. Época de plantio, transplante e colheita dos principais cultivares de cebola recomendados para o estado de Santa Catarinanull"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B12989%5D%7B354%7Dtabela_cebola_3.jpg,"Tabela 3. Sistema de cultivo, forma de implantação da lavoura, população de plantas e produtividade média comercial dos principais cultivares de cebola recomendados para o estado de Santa Catarinanull"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B12990%5D%7B29%7D47-1.jpg,Adultos de mosca-branca. null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B12990%5D%7B282%7D47-2.jpg,Danos ocasionados pelo ataque de mosca-branca em folha de tomateiro. null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B12992%5D%7B229%7D48-2.jpg,Adulto alado. null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B12992%5D%7B499%7D48-1.jpg,Adultos ápteros de pulgões. null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B12993%5D%7B127%7D49-1.jpg,Adulto de tripes. null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B12993%5D%7B332%7D49-2.jpg,Danos ocasionados pelo ataque de tripes em folhas de tomateiro. null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B12995%5D%7B344%7D50-2_-_copia.jpg,Adulto de Diabrotica speciosa. null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B12995%5D%7B489%7D50-1.jpg,Adulto de Epicauta atomaria. null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B12995%5D%7B315%7D50-3.jpg,Danos ocasionados pelo ataque de coleópteros desfolhadores. null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B12996%5D%7B397%7D51-1.jpg,Adulto de mosca-minadora. null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B12996%5D%7B218%7D51-2.jpg,Dano ocasionado pelo ataque da mosca-minadora em folha de tomateiro. null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B12997%5D%7B355%7D52-2.jpg,Danos causados pelo ataque na parte externa dos frutos. null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B12997%5D%7B113%7D52-3.jpg,Danos causados pelo ataque na parte externa dos frutos. null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B12997%5D%7B148%7D52-1.jpg,Lagartas da broca-pequena se alimentando de frutos. null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B12999%5D%7B95%7D53-2.jpg,Danos causados pelo ataque na parte externa dos frutos. null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B12999%5D%7B139%7D53-1.jpg,Lagartas da broca-grande-do-fruto. null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B13000%5D%7B436%7D54-2.jpg,Danos causados pela traça-do-tomateiro nos frutos. null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B13000%5D%7B253%7D54-1.jpg,Lagarta da traça-do-tomateiro se alimentando em folhas de tomateiro. null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B13001%5D%7B144%7D55-6.jpg,Fungo atacando mosca-branca. null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B13001%5D%7B342%7D55-4.jpg,"Joaninha (Inimigo Natural de pulgões, mosca-branca e tripes). null"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B13001%5D%7B457%7D55-5.jpg,Orius (Inimigo Natural de tripes e ovos). null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B13001%5D%7B392%7D55-8.jpg,Parasitoide de ovo de lepidopteros. null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B13001%5D%7B90%7D55-7.jpg,Parasitoide de pulgão depositando ovo no corpo da praga. null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B13001%5D%7B343%7D55-2.jpg,Sirfídeo (Inimigo Natural de pulgões). null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B13001%5D%7B168%7D55-3.jpg,Tesourinha (Inimigo Natural generalista). null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B13002%5D%7B113%7Dpizza_de_11h.jpg,Pizza integral de Beldroega. Foto: Aires Mariga/Epagri
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B13009%5D%7B194%7Dbolo_doce_com_bertalha.jpg,Bolo doce com Bertalha. Foto: Aires Mariga/Epagri
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B13012%5D%7B448%7D57.jpg,Sintomas de pinta-preta (Alternaria solani) em folha de tomateiro. Foto: SPV Extremadura
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B13015%5D%7B140%7D58-4.jpg,Esporângios de Phytophthora infestans. null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B13015%5D%7B126%7D58-1.jpg,Sintomas e sinais na folha. null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B13015%5D%7B315%7D58-3.jpg,Sintomas e sinais na fruto. null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B13015%5D%7B154%7D58-2.jpg,Sintomas e sinais no caule. null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B13016%5D%7B2%7Dpesto_de_capuchinha.jpg,Pesto de capuchinha. Foto: Aires Mariga/Epagri
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B13017%5D%7B283%7D59-2.jpg,Sintomas da mancha-de-cladospório (Cladosporium fulvum) na face abaxial de folhas de tomateiro.null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B13017%5D%7B469%7D59-1.jpg,Sintomas da mancha-de-cladospório (Cladosporium fulvum) na face adaxial (Esquerda) de folhas de tomateiro. null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B13019%5D%7B23%7D60-2.jpg,Sintomas de ataque severo do oídio em folha de tomateiro. null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B13019%5D%7B372%7D60-1.jpg,Sintomas iniciais de ataque do oídio em folha de tomateiro. null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B13022%5D%7B154%7Dcaldo_de_legumes_com_folhas_de_erva-baleeira.jpg,Caldo de legumes com folhas de Erva-Baleeira. Foto: Cristina Ramos Callegari.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B13026%5D%7B185%7D61-2.jpg,Sintomas da murcha-bacteriana em planta adulta. null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B13026%5D%7B148%7D61-1.jpg,Sintomas iniciais da murcha-bacteriana em tomateiro. null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B13026%5D%7B85%7D62.jpg,Teste do copo para identificação do fluxo leitoso branco. null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B13028%5D%7B424%7Dgeleia_de_malvavisco.jpg,Geleia de flores de Malvavisco. Foto: Aires Mariga/Epagri
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B13029%5D%7B433%7D63.jpg,Sintomas severos do ataque de Meloidogyne sp. em tomate. null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B13031%5D%7B56%7Dquirera_de_milho_com_moringa.jpg,Quirera de milho com moringa. Foto: Aires Mariga/Epagri
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B13032%5D%7B368%7Dhamburguer_de_ora-pro-nobis.jpg,Hambúrguer de Ora-pro-nobisFoto: Lucia de F. Alves Meyer
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B13043%5D%7B250%7Dsopa_de_picao.jpg,sopa de picãoFoto: www.matodecomer.com.br
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B13049%5D%7B531%7Dtaioba.jpg,Imagem 1: folha de Taioba O vértice formado na inserção do pecíolo é aberto. null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B13049%5D%7B307%7Dinhame.jpg,Imagem 2: folha de Inhame (consumo não é indicado) O vértice formado na inserção do pecíolo é unido. null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B13049%5D%7B490%7Dcharuto_de_taioba.jpg,Charuto com Taioba. Foto: http://alimentacaosegura.com.br/ index.php/2015/06/taioba-voce-conhece.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B13055%5D%7B263%7Dmolho_de_tansagem_com_castanha.jpg,Molho de tansagem com castanha. Foto: Aires Mariga/Epagri
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B13058%5D%7B268%7Daplicacao_manual_de_biocarvao_antes_da_incorporacao_com_grade..jpg,"Aplicação manual de biocarvão antes da incorporação com grade.Higashikawa, FS"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B13058%5D%7B478%7Dnesse_caso_nao_ha_incorporacao_do_biocarvao_aplicado_sobre_a_palhada..jpg,"Aplicação manual e anual de biocarvão com granulometria menor que 2 mm sobre palhada de adubação verde antes do plantio da cebola. Nesse caso não há incorporação do biocarvão aplicado sobre a palhadaHigashikawa, FS"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B13058%5D%7B204%7Dparcela_com_aplicacao_de_biocarvao_sobre_palhada_de_adubacao_verde_antes_do_plantio_de_cebola_em_sistema_de_plantio_direto._nao_e_feita_a_incorporacao_de_biocarvao..jpg,"Parcela com aplicação de biocarvão sobre palhada de adubação verde antes do plantio de cebola em sistema de plantio direto. Não é feita a incorporação de biocarvão.Higashikawa, FS"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B7390%5D%7B162%7Dscreenshot_20200330-145257_adama_hf.jpg,Sintomas da doença. Foto: Angelo Yoshimura
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B7390%5D%7B531%7Dscreenshot_20200330-145301_adama_hf.jpg,Sintomas da doença. Foto: Angelo Yoshimura
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B7390%5D%7B392%7Dscreenshot_20200330-145259_adama_hf.jpg,Sintomas da doença. Foto: Angelo Yoshimura
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B14953%5D%7B320%7Dframe-adubacebola.png,QRcode para baixar o AdubaCebola. null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18337%5D%7B420%7Dpulgafolha_fig01.jpg,01. Pulga-da-folha do gênero Chaetocnema. Fonte: M. Fiola (remasterizada)
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18337%5D%7B24%7Dpulgafolha_fig02.jpg,"02. Adulto em vista lateral, evidenciando as tíbias posteriores dilatadas. Fonte: Plazi (remasterizada)"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18337%5D%7B285%7Dpulgafolha_fig03.jpg,03. Pulga-da-folha do gênero Chaetocnema. Fonte: J. Peters (remasterizada)
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18337%5D%7B260%7Dpulgafolha_fig11.jpg,04. Raspagem em folha de gramínea. Fonte: C.M.S. Andrade (remasterizada)
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18337%5D%7B107%7Dpulgafolha_fig12.jpg,05. Plântula de gramínea intensamente atacada. Fonte: C.M.S. Andrade (remasterizada)
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18337%5D%7B275%7Dpulgafolha_fig13.jpg,06. Lavoura intensamente atacada.Fonte: J.F.S. Martins (remasterizada)
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18337%5D%7B423%7Dpulgafolha_base.jpg,Quadro resumo
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18337%5D%7B185%7Dpulgafolha_ciclo.jpg,"Ciclo de vida da pulga-da-folha, com duração estimada, em dias, das fases."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18337%5D%7B441%7Dpulgafolha_fenologia.jpg,Fenologia da ocorrência da pulga-da-folha na lavoura de arroz em Santa Catarina.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1516%5D%7B162%7Dombro_amarelo.jpg,Frutos de tomate com ombro-amarelo. Foto: C. A. Lopes
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1517%5D%7B474%7D20190912_092925.jpg,Rachadura cuticular. Foto: Rafael G. F. Morales
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1518%5D%7B129%7Dimg-20211204-wa0020.jpg,Danos causados por chuva de granizo em Carandai/MG. Autor Desconhecido.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1518%5D%7B361%7Dimg-20211204-wa0015.jpg,Danos causados por chuva de granizo em Carandai/MG. Autor Desconhecido.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1518%5D%7B134%7Dimg-20211204-wa0019.jpg,Danos causados por chuva de granizo em Carandai/MG. Autor Desconhecido.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1518%5D%7B56%7Dimg-20211204-wa0017.jpg,Danos causados por chuva de granizo em Carandai/MG. Autor Desconhecido.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1518%5D%7B282%7Dimg-20211204-wa0018.jpg,Danos causados por chuva de granizo em Carandai/MG. Autor Desconhecido.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1518%5D%7B291%7Dimg-20211204-wa0016.jpg,Danos causados por chuva de granizo em Carandai/MG. Autor Desconhecido.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1519%5D%7B421%7Dimg-20190423-wa0061.jpg,Sintomas da murcha pelo excesso de água no solo. Foto: Ariel Ritter
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1519%5D%7B317%7Dimg-20190423-wa0060.jpg,Sintomas da murcha pelo excesso de água no solo. Foto: Ariel Ritter
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1521%5D%7B545%7Drhizopus_3.jpg,Sintomas típicos do crescimento micelial do fungo sobre os frutos. Foto: Magnus Gammelgaard (Plante docktor)
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1521%5D%7B490%7Drhizopus_1.jpg,Sintomas típicos do crescimento micelial do fungo sobre os frutos. Foto: C.A.Lopes
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1521%5D%7B508%7Drhizopus_2.jpg,Sintomas típicos do crescimento micelial do fungo sobre os frutos. Foto: Menten
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1555%5D%7B529%7D448.jpg,"As lesões radiculares são muito importantes, o córtex fortemente alterado tem uma tonalidade marrom. Fonte: D. Blancard (INRA)"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1555%5D%7B492%7D56.jpg,"Estas estruturas negras, cujo diâmetro é inferior a um milímetro, são na verdade microscleródios de Colletotrichum (antracnose). Eles estão mais ou menos imersos nos tecidos sob a epiderme deste fruto de tomate. Fonte: D. Blancard (INRA)"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1555%5D%7B284%7D450.jpg,"Nesta porção da raiz, pode-se perceber facilmente os pontos pretos. Lesões marrons profundas estão progredindo em todo o sistema radicular. Fonte: D. Blancard (INRA)"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1555%5D%7B216%7D451.jpg,"No final da evolução, o córtex pode ter microscleródios pretos que são claramente visíveis no cilindro central (pontos pretos). Fonte: D. Blancard (INRA)"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1555%5D%7B330%7Dcole2.jpg,Sintomas típicos da doença. Foto: Ailton Reis (Circular Técnica- Embrapa)
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1555%5D%7B493%7Dcole3.jpg,Sintomas típicos da doença. Foto: Fagro
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1555%5D%7B506%7D449.jpg,Uma observação mais aproximada permite distinguir partes necróticas marrons cobertas com manchas pretas. Fonte: D. Blancard (INRA)
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1555%5D%7B263%7D55.jpg,Várias manchas amareladas ligeiramente deprimidas são visíveis neste fruto. Seu centro gradualmente se torna marrom. Fonte: D. Blancard (INRA)
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B79%5D%7B391%7D1.jpg,-Site da Empresa.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B79%5D%7B486%7D3.jpg,-Site da Empresa.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B79%5D%7B123%7D4.jpg,-Site da Empresa.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B79%5D%7B264%7D2.jpg,-Site da Empresa.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B79%5D%7B221%7Ddrc_564-2.jpg,DESCRIÇÃO DO CULTIVAR:null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B79%5D%7B413%7Ddrc_564-1.jpg,DESCRIÇÃO DO CULTIVAR:null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B83%5D%7B393%7Dimg-20190120-wa0018.jpg,Foto na lavoura de um produtor. Foto: Satossi Kauvauti
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1625%5D%7B331%7Dmancha_bacteriana_a.jpg,"Sintomas de mancha-bacteriana, causada por Xanthomonas spp., em folhas de tomateiroFoto: Edivânio Araújo"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1625%5D%7B22%7Dmancha_bacteriana_c.jpg,"Sintomas de mancha-bacteriana, causada por Xanthomonas spp., em folhas de tomateiroFoto: Edivânio Araújo"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1625%5D%7B415%7Dmancha_bacteriana_d.jpg,"Sintomas de mancha-bacteriana, causada por Xanthomonas spp., em frutos de tomateiroFoto: Edivânio Araújo"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1625%5D%7B436%7Dmancha_bacteriana_b.jpg,"Sintomas de mancha-bacteriana, causada por Xanthomonas spp., em frutos de tomateiro. Foto: Edivânio Araújo"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B97%5D%7B419%7Dsv2333tj-recomendacao.jpg,DESCRIÇÃO DO CULTIVAR:null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B97%5D%7B275%7Dsv2333tj-3.jpg,DESCRIÇÃO DO CULTIVAR:null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B97%5D%7B441%7Dsv2333tj-1.jpg,DESCRIÇÃO DO CULTIVAR:null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B97%5D%7B109%7Dsv2333tj-2.jpg,DESCRIÇÃO DO CULTIVAR:null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B16101%5D%7B244%7Dfigura_6-1.jpg,"Figura 6A. Leira de compostagem misturando camadas de resíduos da indústria do palmito (C/N 50), com camadas de cama de aves (C/N 6), na proporção ideal por meio de cálculo, para atingir uma relação C/N inicial de 30. Foto: Rafael Ricardo Cantú"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B16101%5D%7B233%7Dfigura_6-2.jpg,"Figura 6B. Leira de compostagem misturando camadas de resíduos da indústria do palmito (C/N 50), com camadas de cama de aves (C/N 6), na proporção ideal por meio de cálculo, para atingir uma relação C/N inicial de 30. Foto: Rafael Ricardo Cantú"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B16101%5D%7B58%7Dfigura_6-3.jpg,"Figura 6C. Leira de compostagem misturando camadas de resíduos da indústria do palmito (C/N 50), com camadas de cama de aves (C/N 6), na proporção ideal por meio de cálculo, para atingir uma relação C/N inicial de 30. Foto: Rafael Ricardo Cantú"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B16101%5D%7B233%7Dfigura_6-4.jpg,"Figura 6D. Leira de compostagem misturando camadas de resíduos da indústria do palmito (C/N 50), com camadas de cama de aves (C/N 6), na proporção ideal por meio de cálculo, para atingir uma relação C/N inicial de 30. Foto: Rafael Ricardo Cantú"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B16102%5D%7B370%7Dfigura_7.jpg,"Figura 7. Dinâmica da temperatura de três leiras de compostagem formadas por esterco de aves com resíduos de palmito, capim-elefante e resteva de milho. Setas indicam o momento de revolvimento manual das pilhas. Foto: Rafael Ricardo Cantú"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B16102%5D%7B272%7Dfigura_8a.jpg,Figura 8A. Monitoramento da temperatura nas pilhas de compostagem com termômetro convencional (A) e por datalogger (B). Foto: Rafael Ricardo Cantú
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B16102%5D%7B196%7Dfigura_8b.jpg,Figura 8B. Monitoramento da temperatura nas pilhas de compostagem com termômetro convencional (A) e por datalogger (B). Foto: Rafael Ricardo Cantú
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B16105%5D%7B188%7Dfigura_11.jpg,"Figura 11. Local de compostagem com cobertura, piso impermeabilizado e local para coleta de chorumes nas extremidades da instalação (indicado com a seta amarela). Foto: Rafael Ricardo Cantú"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B16107%5D%7B195%7Dfigura_12b.jpg,Figura 12. Pilhas de compostagem em fase de maturação (A) e composto pronto para o uso (B). Foto: Rafael Ricardo Cantú
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B16107%5D%7B346%7Dfigura_12a.jpg,Figura 12. Pilhas de compostagem em fase de maturação (A) e composto pronto para o uso (B). Foto: Rafael Ricardo Cantú
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B16108%5D%7B285%7Dtabela_1.jpg,Tabela 1. Características químicas de diferentes tipos de compostos orgânicos. Foto: Rafael Ricardo Cantú
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B16096%5D%7B382%7Dfigura_1-1.jpg,1. Leiras de compostagens estáticas formadas por camadas de resíduos vegetais e estercos de aves. Foto: Rafael Ricardo Cantú
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B16096%5D%7B85%7Dfigura_1-2.jpg,2. Leiras de compostagens estáticas formadas por camadas de resíduos vegetais e estercos de aves. Foto: Rafael Ricardo Cantú
