id,novo_nome,url_original,descricao,descricao_galeria
2650,2650.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11227%5D%7B520%7Dnabo_forrageiro_presidente_nereu_ago2019_foto_juliane%281%29.jpg,,Nabo forrageiro_Presidente Nereu_ago2019. foto: Juliane Garcia Knapik Justen.
2651,2651.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11227%5D%7B530%7Dnabo_for._epagri-cepaf%2C_2007.jpg,,"Nabo for. Epagri-Cepaf, 2007. Foto: Leandro Wildner."
2652,2652.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11227%5D%7B55%7Drolo-faca_em_nabo_for._3._epagri-cepaf%2C_2007..jpg,,"Rolo-faca em nabo for. 3. Epagri-Cepaf, 2007. Foto: Leandro Wildner."
2653,2653.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11227%5D%7B63%7Dnabo_for._epagri-cepaf%2C_2007..jpg,,"Nabo for. Epagri-Cepaf, 2007. Foto: Leandro Wildner."
2654,2654.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11228%5D%7B108%7Dmucuna_cinza_ibirama_29maio15_foto_juliane.jpg,,Mucuna cinza_Ibirama_29maio15. Foto: Juliane Garcia Knapik Justen
2655,2655.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11228%5D%7B12%7Dmucuna_recuperacao_area_degradada%2C_epagri-cepaf%2C_2015c.jpg,,"Mucuna recuperação área degradada, Epagri-Cepaf, 2015c. Foto: Leandro Wildner"
2656,2656.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11228%5D%7B127%7Dmucuna_cinza_pd%2C_epagri-cepaf%2C_2005.jpg,,"Mucuna cinza PD, Epagri-Cepaf, 2005. Foto: Leandro Wildner"
2657,2657.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11228%5D%7B131%7Dmucuna_cinza_2006_apresentacao_leandro_wildner.jpg,,Mucuna cinza_2006. Foto: Leandro Wildner
2658,2658.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11228%5D%7B135%7Dmucuna%2C_recuperacao_area_degradada._epagri-cepaf%2C_2015a.jpg,,"Mucuna, recuperação area degradada. Epagri-Cepaf, 2015a. Foto: Leandro Wildner"
2659,2659.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11228%5D%7B141%7Dmucuna_cinza_2017_foto_juliane.jpg,,Mucuna cinza_2017. Foto: Juliane Garcia Knapik Justen
2660,2660.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11228%5D%7B142%7Ddetalhes_folhas_mucuna_cinza%2C_epagri-cepaf%2C_cda_2006d.jpg,,"Detalhes folhas mucuna cinza, Epagri-Cepaf, CDA 2006. Foto: Leandro Wildner"
2661,2661.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11228%5D%7B151%7Dvagens_mucuna_cinza%2C_epagri-cepaf%2C_2006..jpg,,"Vagens Mucuna cinza, Epagri-Cepaf, 2006. Foto: Leandro Wildner"
2662,2662.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11228%5D%7B160%7Dproducao_mucuna_cinza%2C_parreiral%2C_epagri-cepaf%2C_2007h.jpg,,"Produção mucuna cinza, parreiral, Epagri-Cepaf, 2007h. Foto: Leandro Wildner"
2663,2663.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11228%5D%7B185%7Dmilho_x_mucuna%2C_epagri-cepaf%2C_2010b.jpg,,"Milho x mucuna, Epagri-Cepaf, 2010b. Foto: Leandro Wildner"
2664,2664.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11228%5D%7B200%7Dmucuna_cinza_em_pd%2C_epagri-cepaf%2C_2005..jpg,,"Mucuna cinza em PD, Epagri-Cepaf, 2005.Foto: Leandro Wildner"
2665,2665.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11228%5D%7B219%7Dmilho_x_mucuna%2C_epagri-cepaf%2C_2010a.jpg,,"Milho x mucuna, Epagri-Cepaf, 2010a. Foto: Leandro Wildner"
2666,2666.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11228%5D%7B230%7Dmilho_x_mucuna%2C_epagri-cepaf%2C_2010j.jpg,,"Milho x mucuna, Epagri-Cepaf, 2010j. Foto: Leandro Wildner"
2667,2667.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11228%5D%7B230%7Dproducao_mucuna_cinza%2C_parreiral%2C_epagri-cepaf%2C_2007k.jpg,,"Produção mucuna cinza, parreiral, Epagri-Cepaf, 2007k. Foto: Leandro Wildner"
2668,2668.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11228%5D%7B27%7Dfrutos_muc_cinza_epagri-cepaf%2C_2015.jpg,,"Frutos muc cinza Epagri-Cepaf, 2015. Foto: Leandro Wildner"
2669,2669.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11228%5D%7B274%7Dflores_mucuna_cinza%2C_epagri-cepaf%2C_2006a.jpg,,"Flores Mucuna cinza, Epagri-Cepaf, 2006a. Foto: Leandro Wildner"
2670,2670.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11228%5D%7B318%7Dproducao_mucuna_cinza%2C_parreiral%2C_epagri-cepaf%2C_2007b..jpg,,"Produção mucuna cinza, parreiral, Epagri-Cepaf, 2007b.Foto: Leandro Wildner"
2671,2671.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11228%5D%7B344%7Dmilho_x_mucuna%2C_epagri-cepaf%2C_2010e.jpg,,"Milho x mucuna, Epagri-Cepaf, 2010e. Foto: Leandro Wildner"
2672,2672.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11228%5D%7B344%7Dmucuna_cinza1_set2022_foto_leandro_do_prado_wildner.jpg,,Sementes. Foto: Leandro do Prado Wildner
2673,2673.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11228%5D%7B355%7Dmilho_x_mucuna%2C_epagri-cepaf%2C_2010f.jpg,,"Milho x mucuna, Epagri-Cepaf, 2010f. Foto: Leandro Wildner"
2674,2674.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11228%5D%7B365%7Dproducao_mucuna_cinza%2C_parreiral%2C_epagri-cepaf%2C_2007q.jpg,,"Produção mucuna cinza, parreiral, Epagri-Cepaf, 2007q. Foto: Leandro Wildner"
2675,2675.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11228%5D%7B367%7Dmilho_x_mucuna%2C_epagri-cepaf%2C_2010g.jpg,,"Milho x mucuna, Epagri-Cepaf, 2010g. Foto: Leandro Wildner"
2676,2676.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11228%5D%7B380%7Dmucuna_cinza%2C_epagri-cepaf%2C__2006a.jpg,,"Mucuna cinza, Epagri-Cepaf, 2006a. Foto: Leandro Wildner"
2677,2677.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11228%5D%7B382%7Ddetalhe_flores_mucuna_cinza._unoesc_xre._2016..jpg,,Detalhe flores mucuna cinza. UNOESC Xrê. 2016. Foto: Leandro Wildner
2678,2678.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11228%5D%7B391%7Dmucuna_cobertura_do_solo%2C_epagri-cepaf%2C_2015c.jpg,,"Mucuna cobertura do solo, Epagri-Cepaf, 2015c. Foto: Leandro Wildner"
2679,2679.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11228%5D%7B399%7Dmilho_x_mucuna%2C_epagri-cepaf%2C_2010h.jpg,,"Milho x mucuna, Epagri-Cepaf, 2010. Foto: Leandro Wildner"
2680,2680.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11228%5D%7B400%7Dproducao_mucuna_cinza%2C_parreiral%2C_epagri-cepaf%2C_2007s..jpg,,"Produção mucuna cinza, parreiral, Epagri-Cepaf, 2007s. Foto: Leandro Wildner"
2681,2681.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11228%5D%7B438%7Dmucuna_cinza_foto_juliane.jpg,,Mucuna cinza. Foto: Juliane Garcia Knapik Justen
2682,2682.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11228%5D%7B439%7Dproducao_mucuna_cinza%2C_parreiral%2C_epagri-cepaf%2C_2007c.jpg,,"Produção mucuna cinza, parreiral, Epagri-Cepaf, 2007c. Foto: Leandro Wildner"
2683,2683.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11228%5D%7B44%7Dproducao_mucuna_cinza%2C_parreiral%2C_epagri-cepaf%2C_2007n.jpg,,"Produção mucuna cinza, parreiral, Epagri-Cepaf, 2007n. Foto: Leandro Wildner"
2684,2684.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11228%5D%7B477%7Dproducao_mucunacinza%2C_parreiral%2C_epagri-cepaf%2C_2007g.jpg,,"Produção mucunacinza, parreiral, Epagri-Cepaf, 2007g. Foto: Leandro Wildner"
2685,2685.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11228%5D%7B48%7Dimg_20180418_135025238.jpg,,Lavoura da cultura. Foto: Leandro Wildner
2686,2686.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11228%5D%7B493%7Dmucuna_recuperacao_area_degradada%2C_epagri-cepaf%2C_2015b.jpg,,"Mucuna recuperação área degradada, Epagri-Cepaf, 2015b. Foto: Leandro Wildner"
2687,2687.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11228%5D%7B5%7Dmilho_x_mucuna%2C_epagri-cepaf%2C_2010d.jpg,,"Milho x mucuna, Epagri-Cepaf, 2010d. Foto: Leandro Wildner"
2688,2688.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11228%5D%7B520%7Dmucuna_cinza_2021_foto_juliane_justen.jpg,,Mucuna cinza_2021. Foto: Juliane Garcia Knapik Justen
2689,2689.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11228%5D%7B521%7Dproducao_mucuna_cinza%2C_parreiral%2C_epagri-cepaf%2C_2007f.jpg,,"Produção mucuna cinza, parreiral, Epagri-Cepaf, 2007f. Foto: Leandro Wildner"
2690,2690.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11228%5D%7B525%7Dimg-20190426-wa0061_prof._santi_ufsm-fw-rs.jpg,,"Cobertura vegetal proporcionado pela mucuna cinza. Foto: Prof. Santi UFSM-FW-RS, 2019."
2691,2691.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11228%5D%7B60%7Dflores_mucuna_cinza%2C_epagri-cepaf%2C_2015_3.jpg,,"Flores mucuna cinza, Epagri-Cepaf, 2015. Foto: Leandro Wildner"
2692,2692.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11228%5D%7B66%7Dproducao_mucuna_cinza%2C_parreiral%2C_epagri-cepaf%2C_2007d.jpg,,"Produção mucuna cinza, parreiral, Epagri-Cepaf, 2007d. Foto: Leandro Wildner"
2693,2693.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11228%5D%7B84%7Dproducao_mucuna_cinza%2C_parreiral%2C_2007m.jpg,,"Produção mucuna cinza, parreiral, 2007m. Foto: Leandro Wildner"
2694,2694.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11228%5D%7B89%7Dmilho_x_mucuna%2C_epagri-cepaf%2C_2010c.jpg,,"Milho x mucuna, Epagri-Cepaf, 2010c. Foto: Leandro Wildner"
2695,2695.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11228%5D%7B90%7Dvagens_sementes_mucuna_cinza%2C_epasgri-cepaf%2C_2015..jpg,,"Vagens sementes mucuna cinza, Epasgri-Cepaf, 2015. Foto: Leandro Wildner"
2696,2696.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B113%5D%7B293%7Dtrucker.jpg,,Descrição do cultivarnull
2697,2697.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11343%5D%7B16%7D05_sementesuperficie_01.jpg,,01. Sementes de arroz-daninho na superfície do solo. Fonte: D.S.Eberhardt (remasterizada)
2698,2698.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11343%5D%7B163%7D05_manejossolo.jpg,,"04. Aspecto da área de cultivo 30 dias após a incorporação da palha com grade niveladora, enxada rotativa e rolo-faca. Fonte: M.L.C. Vale"
2699,2699.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11343%5D%7B204%7D05_palha_01.jpg,,01. Palha ou resteva do arroz em lavoura após a colheita. Fonte: D.G.Oliveira (remasterizada)
2700,2700.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11343%5D%7B254%7D05_palha_02.jpg,,02. Palha ou resteva do arroz em lavoura após a colheita Fonte: D.S.Eberhardt (remasterizada)
2701,2701.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11343%5D%7B288%7D05_rolofaca_01.jpg,,01. Rolo-faca acoplado ao trator para a incorporação da palha do arroz. Fonte: D.G.Oliveira (remasterizada)
2702,2702.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11343%5D%7B315%7D05_sementesuperficie_02.jpg,,02. Sementes de arroz na superfície do solo. Fonte: D.G.Oliveira (remasterizada)
2703,2703.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11343%5D%7B318%7D05_rolofaca_02.jpg,,02. Rolo-faca acoplado ao trator para a incorporação da palha do arroz. Fonte: não identificada (remasterizada)
2704,2704.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11343%5D%7B457%7D05_rolofaca_03.jpg,,03. Rolo-faca em operação. Fonte: D.S.Eberhardt (remasterizada)
2705,2705.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11344%5D%7B139%7Dlagmil_fig51.jpg,,19. Lagarta-militar na lavoura. Fonte: T.F.S.Freitas (remasterizada)
2706,2706.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11344%5D%7B165%7Dlagmil_fig34.jpg,,16. Lagarta-militar (padrão cinza). Fonte: FMC (remasterizada)
2707,2707.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11344%5D%7B174%7Dlagmil_fig09.jpg,,07. Mariposa macho da lagarta-militar. Fonte: não identificada
2708,2708.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11344%5D%7B180%7Dlagmil_fig07.jpg,,09. Mariposas da lagarta-militar. Fonte: não identificada
2709,2709.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11344%5D%7B191%7Dlagmil_fig01.jpg,,01. Mariposa da lagarta-militar.Fonte: não identificada (remasterizada)
2710,2710.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11344%5D%7B299%7Dlagmil_fig56.jpg,,34. Lagarta-militar em capim na taipa. Fonte: não identificada
2711,2711.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11344%5D%7B332%7Dlagmil_base.jpg,,Quadro resumonull
2712,2712.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11344%5D%7B410%7Dlagmil_fig57.jpg,,35. Marcha da lagarta-militar. Fonte: não identificada
2713,2713.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11344%5D%7B423%7Dlagmil_fig08.jpg,,08. Mariposa macho da lagarta-militar. Fonte: não identificada
2714,2714.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11344%5D%7B434%7Dlagmil_fig22.jpg,,11. Ovos da lagarta-militar. Fonte: NCSU (remasterizada)
2715,2715.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11344%5D%7B46%7Dlagmil_fenolog.jpg,,Fenologia da ocorrência da lagarta-militar na lavoura de arroz em Santa Catarinanull
2716,2716.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11344%5D%7B526%7Dlagmil_ciclo.jpg,,"Ciclo de vida da lagarta-militar, com duração média, em dias, das fases.null"
2717,2717.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11346%5D%7B12%7Dbicheira_base.jpg,,Quadro resumo
2718,2718.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11346%5D%7B130%7Dbicheira_fig34.jpg,,33. Raspagens da alimentação dos adultos em folhas de arroz. Fonte: H.F.Prando (remasterizada)
2719,2719.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11346%5D%7B159%7Dbicheira_caput.jpg,,02. Adulto de Oryzophagus oryzae. Fonte: H.F.Prando (remasterizada)
2720,2720.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11346%5D%7B164%7Dbicheira_fig04.jpg,,05. Adulto de Helodytes foveolatus. Fonte: E.R.Hickel
2721,2721.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11346%5D%7B170%7Dbicheira_fig44.jpg,,45. Comparativo em campo de plantas sadias e atacadas por bicheira-da-raiz. Fonte: R.Marschalek (remasterizada)
2722,2722.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11346%5D%7B173%7Dbicheira_fig38.jpg,,37. Adultos de bicheira-da-raiz em folha raspada. Fonte: E.R.Hickel
2723,2723.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11346%5D%7B186%7Dbicheira_ciclo.jpg,,"Ciclo de vida da bicheira-da-raiz, com duração média, em dias, das fases."
2724,2724.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11346%5D%7B192%7Dbicheira_fig39.jpg,,38. Macho e fêmea em folha raspada. Fonte: E.R.Hickel
2725,2725.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11346%5D%7B201%7Dbicheira_fig13.jpg,,21. Bicheiras-da-raiz. Fonte: H.F.Prando (remasterizada)
2726,2726.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11346%5D%7B204%7Dbicheira_fig51.jpg,,52. Área de lavoura infestada por bicheira-da-raiz. Fonte: E.R.Hickel
2727,2727.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11346%5D%7B217%7Dbicheira_fig54.jpg,,50. Plantas de arroz com folhas eretas devido ao ataque por bicheira-da-raiz. Fonte: E.R.Hickel
2728,2728.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11346%5D%7B224%7Dbicheira_fig23.jpg,,28. Raízes de arroz com pupários de bicheira-da-raiz Fonte: H.F.Prando (remasterizada)
2729,2729.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11346%5D%7B227%7Dbicheira_fig72.jpg,,13. Adultos hibernantes infectados por Beauveria bassiana. Fonte: E.R.Hickel
2730,2730.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11346%5D%7B229%7Dbicheira_fig22.jpg,,27. Pupários de bicheira-da-raiz nas raízes. Fonte: H.F.Prando (remasterizada)
2731,2731.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11346%5D%7B261%7Dbicheira_fig41a.jpg,,44. Raízes sadias e cortadas pela bicheira-da-raiz. Fonte: H.F.Prando (remasterizada)
2732,2732.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11346%5D%7B285%7Dbicheira_fig62.jpg,,40. Estruturas germinativas danificadas pelos adultos de bicheira-da-raiz. Fonte: H.F.Prando (remasterizada)
2733,2733.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11346%5D%7B287%7Dbicheira_fig61.jpg,,39. Estruturas germinativas danificadas pelos adultos de bicheira-da-raiz. Fonte: H.F.Prando (remasterizada)
2734,2734.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11346%5D%7B325%7Dbicheira_fig14.jpg,,22. Bicheiras-da-raiz. Fonte: H.F.Prando (remasterizada)
2735,2735.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11346%5D%7B361%7Dbicheira_fig52.jpg,,54. Borda de lavoura amarelada pelo ataque de bicheira-da-raiz. Fonte: E.R.Hickel
2736,2736.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11346%5D%7B366%7Dbicheira_fig42.jpg,,42. Raízes sadias e cortadas pela bicheira-da-raiz. Fonte: H.F.Prando (remasterizada)
2737,2737.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11346%5D%7B369%7Dbicheira_fig33.jpg,,32. Raspagens da alimentação dos adultos em folhas de arroz. Fonte: E.R.Hickel
2738,2738.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11346%5D%7B383%7Dbicheira_fig10.jpg,,11. Adultos da bicheira-da-raiz em hibernação. Fonte: H.F.Prando (remasterizada)
2739,2739.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11346%5D%7B397%7Dbicheira_fig53.jpg,,53. Lavoura infestada por bicheira-da-raiz. Fonte: E.R.Hickel
2740,2740.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11346%5D%7B422%7Dbicheira_fig41.jpg,,43. Raízes sadias e cortadas pela bicheira-da-raiz. Fonte: H.F.Prando (remasterizada)
2741,2741.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11346%5D%7B435%7Dbicheira_fig71.jpg,,12. Adultos hibernantes infectados por Beauveria bassiana. Fonte: H.F.Prando (remasterizada)
2742,2742.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11346%5D%7B449%7Dbicheira_fig17.jpg,,23. Larvas boiando na água (após lavagem das raízes). Fonte: H.F.Prando (remasterizada)
2743,2743.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11346%5D%7B453%7Dbicheira_fig37.jpg,,36. Adulto de bicheira-da-raiz em folha raspada. Fonte: H.F.Prando (remasterizada)
2744,2744.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11346%5D%7B454%7Dbicheira_fig16.jpg,,25. Larvas boiando na água (após lavagem das raízes).Fonte: não identificada (remasterizada)
2745,2745.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11346%5D%7B47%7Dbicheira_fig02.jpg,,03. Adulto de Lissorhoptrus oryzophilus.Fonte: não identificada (remasterizada)
2746,2746.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11346%5D%7B479%7Dbicheira_fig55.jpg,,51. Plantas de arroz com folhas eretas devido ao ataque por bicheira-da-raiz. Fonte: E.R.Hickel
2747,2747.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11346%5D%7B498%7Dbicheira_fig01.jpg,,01. Adulto de Oryzophagus oryzae. Fonte: E.R.Hickel
2748,2748.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11346%5D%7B53%7Dbicheira_fig09.jpg,,10. Macho e fêmea da bichiera-da-raiz. Fonte: E.R.Hickel
2749,2749.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11346%5D%7B530%7Dbicheira_fig36.jpg,,35. Raspagens da alimentação dos adultos em folhas de arroz. Fonte: E.R.Hickel
2750,2750.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11346%5D%7B531%7Dbicheira_fig03.jpg,,04. Adulto de Lissorhoptrus brevirostris. Montagem: E.R.Hickel
2751,2751.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11346%5D%7B542%7Dbicheira_fig08.jpg,,09. Macho e fêmea da bichiera-da-raiz. Fonte: M.Yamada (remasterizada)
2752,2752.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11346%5D%7B64%7Dbicheira_fig15.jpg,,24. Larvas nas raízes. Fonte: H.F.Prando (remasterizada)
2753,2753.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11346%5D%7B69%7Dbicheira_fig35.jpg,,34. Raspagens da alimentação dos adultos em folhas de arroz. Fonte: E.R.Hickel
2754,2754.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11346%5D%7B71%7Dbicheira_fig21.jpg,,26. Casulo da pupa de bicheira-da-raiz. Fonte: H.F.Prando (remasterizada)
2755,2755.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11346%5D%7B90%7Dbicheira_fenologia.jpg,,Fenologia da ocorrência da bicheira-da-raiz na lavoura de arroz em Santa Catarina.
2756,2756.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11347%5D%7B191%7Dcmujchato_fig15.jpg,,16. Estruturas germinativas danificadas pelo caramujo-chato Fonte: E.R.Hickel
2757,2757.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11347%5D%7B197%7Dcmujchato_fig12.jpg,,13. Detalhe das sementes atacadas por caramujos na arrozeira Composição: E.R.Hickel
2758,2758.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11347%5D%7B239%7Dcmujchato_fig13.jpg,,12. Solo de arrozeira com sementes atacadas por caramujos Fonte: D.S.Eberhardt (remasterizada)
2759,2759.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11347%5D%7B240%7Dcmujchato_fig02.jpg,,02. Espécies de Biomphalaria Composição: E.R.Hickel
2760,2760.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11347%5D%7B278%7Dcmujchato_fig03.jpg,,03. Posturas do caramujo-chatoFonte: não identificada (remasterizada)
2761,2761.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11347%5D%7B295%7Dcmujchato_fig01.jpg,,01. Caramujos-chatos Fonte: D.S.Eberhardt (remasterizada)
2762,2762.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11347%5D%7B347%7Dcmujchato_fig05.jpg,,05. Caramujos-chatos Composição: E.R.Hickel
2763,2763.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11347%5D%7B379%7Dcmujchato_base.jpg,,Quadro resumonull
2764,2764.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11347%5D%7B393%7Dcmujchato_fenologia.jpg,,Fenologia da ocorrência do caramujo-chato na lavoura de arroz em Santa Catarina
